Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Style,Range
0.0,281118,6,46853.0,46729.5,36166,58994,8772.5,PushPop,"{'mod': 'Tensor', 'op': '__iadd__', 'args': [{'name': '', 'type': 'tensor', 'shape': (1, 1024, 14, 14), 'dtype': 'float16'}, {'name': '', 'type': 'tensor', 'shape': (1, 1024, 14, 14), 'dtype': 'float16'}]}"
0.0,270673,1,270673.0,270673.0,270673,270673,0.0,PushPop,"{'mod': 'torch', 'op': 'batch_norm', 'args': [{'name': '', 'type': 'tensor', 'shape': (1, 128, 56, 56), 'dtype': 'float16'}, {'name': '', 'type': 'tensor', 'shape': (128,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (128,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (128,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (128,), 'dtype': 'float32'}, {'name': '', 'type': 'bool', 'value': False}, {'name': '', 'type': 'float', 'value': 0.1}, {'name': '', 'type': 'float', 'value': 1e-05}, {'name': '', 'type': 'bool', 'value': True}]}"
0.0,251434,6,41905.7,41342.0,35788,53655,6323.0,PushPop,"{'mod': 'torch', 'op': 'relu_', 'args': [{'name': '', 'type': 'tensor', 'shape': (1, 1024, 14, 14), 'dtype': 'float16'}]}"
0.0,240911,5,48182.2,44199.0,42041,67328,10744.3,PushPop,"{'mod': 'torch', 'op': 'relu_', 'args': [{'name': '', 'type': 'tensor', 'shape': (1, 512, 7, 7), 'dtype': 'float16'}]}"
0.0,234643,1,234643.0,234643.0,234643,234643,0.0,PushPop,"{'mod': 'torch.nn.functional', 'op': 'relu', 'args': [{'name': '', 'type': 'tensor', 'shape': (1, 128, 56, 56), 'dtype': 'float16'}, {'name': 'inplace', 'type': 'bool', 'value': True}]}"
0.0,229868,16,14366.8,12138.0,10905,25821,4931.7,PushPop,"{'traceMarker': ['/content/DeepLearningExamples/PyTorch/Classification/ConvNets/classify.py:172', '/content/DeepLearningExamples/PyTorch/Classification/ConvNets/classify.py:144', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1776', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1787', '/content/DeepLearningExamples/PyTorch/Classification/ConvNets/image_classification/models/resnet.py:320', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1776', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1787', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/container.py:253', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1776', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1787', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/container.py:253', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1776', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1787', '/content/DeepLearningExamples/PyTorch/Classification/ConvNets/image_classification/models/resnet.py:153', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1776', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1787', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/activation.py:143', '/usr/local/lib/python3.12/dist-packages/pyprof/nvtx/nvmarker.py:137', '/usr/local/lib/python3.12/dist-packages/torch/nn/functional.py:1716']}"
0.0,227337,16,14208.6,11473.0,10384,33066,6152.5,PushPop,"{'traceMarker': ['/content/DeepLearningExamples/PyTorch/Classification/ConvNets/classify.py:172', '/content/DeepLearningExamples/PyTorch/Classification/ConvNets/classify.py:144', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1776', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1787', '/content/DeepLearningExamples/PyTorch/Classification/ConvNets/image_classification/models/resnet.py:320', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1776', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1787', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/container.py:253', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1776', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1787', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/container.py:253', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1776', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1787', '/content/DeepLearningExamples/PyTorch/Classification/ConvNets/image_classification/models/resnet.py:173', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1776', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1787', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/activation.py:143', '/usr/local/lib/python3.12/dist-packages/pyprof/nvtx/nvmarker.py:137', '/usr/local/lib/python3.12/dist-packages/torch/nn/functional.py:1716']}"
0.0,217067,3,72355.7,51783.0,42517,122767,43902.6,PushPop,"{'mod': 'Tensor', 'op': '__iadd__', 'args': [{'name': '', 'type': 'tensor', 'shape': (1, 256, 56, 56), 'dtype': 'float16'}, {'name': '', 'type': 'tensor', 'shape': (1, 256, 56, 56), 'dtype': 'float16'}]}"
0.0,195789,4,48947.3,48580.0,42421,56208,6130.2,PushPop,"{'mod': 'Tensor', 'op': '__iadd__', 'args': [{'name': '', 'type': 'tensor', 'shape': (1, 512, 28, 28), 'dtype': 'float16'}, {'name': '', 'type': 'tensor', 'shape': (1, 512, 28, 28), 'dtype': 'float16'}]}"
0.0,194805,16,12175.3,11718.5,10877,14926,1269.9,PushPop,"{'traceMarker': ['/content/DeepLearningExamples/PyTorch/Classification/ConvNets/classify.py:172', '/content/DeepLearningExamples/PyTorch/Classification/ConvNets/classify.py:144', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1776', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1787', '/content/DeepLearningExamples/PyTorch/Classification/ConvNets/image_classification/models/resnet.py:320', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1776', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1787', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/container.py:253', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1776', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1787', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/container.py:253', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1776', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1787', '/content/DeepLearningExamples/PyTorch/Classification/ConvNets/image_classification/models/resnet.py:157', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1776', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1787', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/activation.py:143', '/usr/local/lib/python3.12/dist-packages/pyprof/nvtx/nvmarker.py:137', '/usr/local/lib/python3.12/dist-packages/torch/nn/functional.py:1716']}"
0.0,167195,4,41798.8,40894.0,35099,50308,6527.1,PushPop,"{'mod': 'torch', 'op': 'relu_', 'args': [{'name': '', 'type': 'tensor', 'shape': (1, 512, 28, 28), 'dtype': 'float16'}]}"
0.0,159783,3,53261.0,41850.0,35293,82640,25653.3,PushPop,"{'mod': 'torch', 'op': 'relu_', 'args': [{'name': '', 'type': 'tensor', 'shape': (1, 256, 56, 56), 'dtype': 'float16'}]}"
0.0,146998,3,48999.3,50602.0,40243,56153,8075.2,PushPop,"{'mod': 'torch', 'op': 'relu_', 'args': [{'name': '', 'type': 'tensor', 'shape': (1, 2048, 7, 7), 'dtype': 'float16'}]}"
0.0,141354,3,47118.0,42110.0,41764,57480,8975.4,PushPop,"{'mod': 'Tensor', 'op': '__iadd__', 'args': [{'name': '', 'type': 'tensor', 'shape': (1, 2048, 7, 7), 'dtype': 'float16'}, {'name': '', 'type': 'tensor', 'shape': (1, 2048, 7, 7), 'dtype': 'float16'}]}"
0.0,137050,1,137050.0,137050.0,137050,137050,0.0,PushPop,"{'mod': 'torch', 'op': 'batch_norm', 'args': [{'name': '', 'type': 'tensor', 'shape': (1, 256, 28, 28), 'dtype': 'float16'}, {'name': '', 'type': 'tensor', 'shape': (256,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (256,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (256,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (256,), 'dtype': 'float32'}, {'name': '', 'type': 'bool', 'value': False}, {'name': '', 'type': 'float', 'value': 0.1}, {'name': '', 'type': 'float', 'value': 1e-05}, {'name': '', 'type': 'bool', 'value': True}]}"
0.0,109197,1,109197.0,109197.0,109197,109197,0.0,PushPop,"{'traceMarker': ['/content/DeepLearningExamples/PyTorch/Classification/ConvNets/classify.py:172', '/content/DeepLearningExamples/PyTorch/Classification/ConvNets/classify.py:143', '/usr/local/lib/python3.12/dist-packages/torch/cuda/amp/autocast_mode.py:67', '/usr/local/lib/python3.12/dist-packages/torch/amp/autocast_mode.py:357']}"
0.0,100651,1,100651.0,100651.0,100651,100651,0.0,PushPop,"{'mod': 'torch', 'op': 'batch_norm', 'args': [{'name': '', 'type': 'tensor', 'shape': (1, 512, 14, 14), 'dtype': 'float16'}, {'name': '', 'type': 'tensor', 'shape': (512,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (512,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (512,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (512,), 'dtype': 'float32'}, {'name': '', 'type': 'bool', 'value': False}, {'name': '', 'type': 'float', 'value': 0.1}, {'name': '', 'type': 'float', 'value': 1e-05}, {'name': '', 'type': 'bool', 'value': True}]}"
0.0,97175,1,97175.0,97175.0,97175,97175,0.0,PushPop,"{'mod': 'torch', 'op': 'clear_autocast_cache', 'args': []}"
0.0,96720,4,24180.0,22728.5,21612,29651,3718.1,PushPop,"{'traceMarker': ['/content/DeepLearningExamples/PyTorch/Classification/ConvNets/classify.py:172', '/content/DeepLearningExamples/PyTorch/Classification/ConvNets/classify.py:144', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1776', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1787', '/content/DeepLearningExamples/PyTorch/Classification/ConvNets/image_classification/models/resnet.py:320', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1776', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1787', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/container.py:253', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1776', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1787', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/container.py:253', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1776', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1787', '/content/DeepLearningExamples/PyTorch/Classification/ConvNets/image_classification/models/resnet.py:163', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1776', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1787', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/container.py:253', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1776', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1787', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/batchnorm.py:194', '/usr/local/lib/python3.12/dist-packages/pyprof/nvtx/nvmarker.py:137', '/usr/local/lib/python3.12/dist-packages/torch/nn/functional.py:2826']}"
0.0,79090,1,79090.0,79090.0,79090,79090,0.0,PushPop,"{'mod': 'torch', 'op': 'relu_', 'args': [{'name': '', 'type': 'tensor', 'shape': (1, 256, 28, 28), 'dtype': 'float16'}]}"
0.0,61730,1,61730.0,61730.0,61730,61730,0.0,PushPop,"{'traceMarker': ['/content/DeepLearningExamples/PyTorch/Classification/ConvNets/classify.py:172', '/content/DeepLearningExamples/PyTorch/Classification/ConvNets/classify.py:144', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1776', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1787', '/content/DeepLearningExamples/PyTorch/Classification/ConvNets/image_classification/models/resnet.py:321', '/content/DeepLearningExamples/PyTorch/Classification/ConvNets/image_classification/models/resnet.py:314']}"
0.0,60416,1,60416.0,60416.0,60416,60416,0.0,PushPop,"{'traceMarker': ['/content/DeepLearningExamples/PyTorch/Classification/ConvNets/classify.py:172', '/content/DeepLearningExamples/PyTorch/Classification/ConvNets/classify.py:144', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1776', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1787', '/content/DeepLearningExamples/PyTorch/Classification/ConvNets/image_classification/models/resnet.py:319', '/content/DeepLearningExamples/PyTorch/Classification/ConvNets/image_classification/models/resnet.py:307', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1776', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1787', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/batchnorm.py:194', '/usr/local/lib/python3.12/dist-packages/pyprof/nvtx/nvmarker.py:137', '/usr/local/lib/python3.12/dist-packages/torch/nn/functional.py:2826']}"
0.0,51831,1,51831.0,51831.0,51831,51831,0.0,PushPop,"{'mod': 'torch', 'op': 'relu_', 'args': [{'name': '', 'type': 'tensor', 'shape': (1, 512, 14, 14), 'dtype': 'float16'}]}"
0.0,46806,1,46806.0,46806.0,46806,46806,0.0,PushPop,"{'mod': 'torch', 'op': 'relu_', 'args': [{'name': '', 'type': 'tensor', 'shape': (1, 128, 56, 56), 'dtype': 'float16'}]}"
0.0,38546,1,38546.0,38546.0,38546,38546,0.0,PushPop,"{'traceMarker': ['/content/DeepLearningExamples/PyTorch/Classification/ConvNets/classify.py:172', '/content/DeepLearningExamples/PyTorch/Classification/ConvNets/classify.py:143', '/usr/local/lib/python3.12/dist-packages/torch/cuda/amp/autocast_mode.py:61', '/usr/local/lib/python3.12/dist-packages/torch/amp/autocast_mode.py:326']}"
0.0,32096,1,32096.0,32096.0,32096,32096,0.0,PushPop,"{'traceMarker': ['/content/DeepLearningExamples/PyTorch/Classification/ConvNets/classify.py:172', '/content/DeepLearningExamples/PyTorch/Classification/ConvNets/classify.py:143', '/usr/local/lib/python3.12/dist-packages/torch/cuda/amp/autocast_mode.py:61', '/usr/local/lib/python3.12/dist-packages/torch/amp/autocast_mode.py:324']}"
0.0,28178,1,28178.0,28178.0,28178,28178,0.0,PushPop,"{'traceMarker': ['/content/DeepLearningExamples/PyTorch/Classification/ConvNets/classify.py:172', '/content/DeepLearningExamples/PyTorch/Classification/ConvNets/classify.py:144', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1776', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1787', '/content/DeepLearningExamples/PyTorch/Classification/ConvNets/image_classification/models/resnet.py:319', '/content/DeepLearningExamples/PyTorch/Classification/ConvNets/image_classification/models/resnet.py:309', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1776', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1787', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/pooling.py:224', '/usr/local/lib/python3.12/dist-packages/pyprof/nvtx/nvmarker.py:137', '/usr/local/lib/python3.12/dist-packages/torch/_jit_internal.py:619', '/usr/local/lib/python3.12/dist-packages/torch/nn/functional.py:819']}"
0.0,26905,1,26905.0,26905.0,26905,26905,0.0,PushPop,"{'traceMarker': ['/content/DeepLearningExamples/PyTorch/Classification/ConvNets/classify.py:172', '/content/DeepLearningExamples/PyTorch/Classification/ConvNets/classify.py:143', '/usr/local/lib/python3.12/dist-packages/torch/cuda/amp/autocast_mode.py:61', '/usr/local/lib/python3.12/dist-packages/torch/amp/autocast_mode.py:322']}"
0.0,25843,1,25843.0,25843.0,25843,25843,0.0,PushPop,"{'mod': 'Tensor', 'op': 'view', 'args': [{'name': '', 'type': 'tensor', 'shape': (1, 2048, 1, 1), 'dtype': 'float16'}, {'name': '', 'type': 'int', 'value': 1}, {'name': '', 'type': 'int', 'value': -1}]}"
0.0,25444,1,25444.0,25444.0,25444,25444,0.0,PushPop,"{'traceMarker': ['/content/DeepLearningExamples/PyTorch/Classification/ConvNets/classify.py:172', '/content/DeepLearningExamples/PyTorch/Classification/ConvNets/classify.py:144', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1776', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1787', '/content/DeepLearningExamples/PyTorch/Classification/ConvNets/image_classification/models/resnet.py:319', '/content/DeepLearningExamples/PyTorch/Classification/ConvNets/image_classification/models/resnet.py:308', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1776', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1787', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/activation.py:143', '/usr/local/lib/python3.12/dist-packages/pyprof/nvtx/nvmarker.py:137', '/usr/local/lib/python3.12/dist-packages/torch/nn/functional.py:1716']}"
0.0,24377,11,2216.1,1804.0,1476,6937,1573.5,PushPop,"{'mod': 'torch.nn.functional', 'op': 'has_torch_function_variadic', 'args': [{'name': '', 'type': 'tensor', 'shape': (1, 256, 14, 14), 'dtype': 'float16'}, {'name': '', 'type': 'tensor', 'shape': (256,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (256,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (256,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (256,), 'dtype': 'float32'}]}"
0.0,24272,1,24272.0,24272.0,24272,24272,0.0,PushPop,"{'traceMarker': ['/content/DeepLearningExamples/PyTorch/Classification/ConvNets/classify.py:172', '/content/DeepLearningExamples/PyTorch/Classification/ConvNets/classify.py:143', '/usr/local/lib/python3.12/dist-packages/torch/cuda/amp/autocast_mode.py:61', '/usr/local/lib/python3.12/dist-packages/torch/amp/autocast_mode.py:328']}"
0.0,23493,1,23493.0,23493.0,23493,23493,0.0,PushPop,"{'traceMarker': ['/content/DeepLearningExamples/PyTorch/Classification/ConvNets/classify.py:172', '/content/DeepLearningExamples/PyTorch/Classification/ConvNets/classify.py:144', '/usr/local/lib/python3.12/dist-packages/pyprof/nvtx/nvmarker.py:137', '/usr/local/lib/python3.12/dist-packages/torch/nn/functional.py:2150']}"
0.0,22967,1,22967.0,22967.0,22967,22967,0.0,PushPop,"{'traceMarker': ['/content/DeepLearningExamples/PyTorch/Classification/ConvNets/classify.py:172', '/content/DeepLearningExamples/PyTorch/Classification/ConvNets/classify.py:143', '/usr/local/lib/python3.12/dist-packages/torch/cuda/amp/autocast_mode.py:67', '/usr/local/lib/python3.12/dist-packages/torch/amp/autocast_mode.py:359']}"
0.0,13782,11,1252.9,1210.0,1101,1489,155.9,PushPop,"{'mod': 'torch.nn.functional', 'op': 'has_torch_function_unary', 'args': [{'name': '', 'type': 'tensor', 'shape': (1, 256, 14, 14), 'dtype': 'float16'}]}"
0.0,13782,6,2297.0,1741.0,1477,4329,1098.7,PushPop,"{'mod': 'torch.nn.functional', 'op': 'has_torch_function_variadic', 'args': [{'name': '', 'type': 'tensor', 'shape': (1, 64, 56, 56), 'dtype': 'float16'}, {'name': '', 'type': 'tensor', 'shape': (64,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (64,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (64,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (64,), 'dtype': 'float32'}]}"
0.0,13488,2,6744.0,6744.0,3403,10085,4724.9,PushPop,"{'mod': 'torch', 'op': 'set_autocast_dtype', 'args': [{'name': '', 'type': 'str', 'value': 'cuda'}]}"
0.0,12848,7,1835.4,1681.0,1575,2574,350.7,PushPop,"{'mod': 'torch.nn.functional', 'op': 'has_torch_function_variadic', 'args': [{'name': '', 'type': 'tensor', 'shape': (1, 1024, 14, 14), 'dtype': 'float16'}, {'name': '', 'type': 'tensor', 'shape': (1024,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (1024,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (1024,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (1024,), 'dtype': 'float32'}]}"
0.0,12357,7,1765.3,1716.0,1540,2066,206.3,PushPop,"{'mod': 'torch.nn.functional', 'op': 'has_torch_function_variadic', 'args': [{'name': '', 'type': 'tensor', 'shape': (1, 128, 28, 28), 'dtype': 'float16'}, {'name': '', 'type': 'tensor', 'shape': (128,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (128,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (128,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (128,), 'dtype': 'float32'}]}"
0.0,10880,1,10880.0,10880.0,10880,10880,0.0,PushPop,"{'traceMarker': ['/content/DeepLearningExamples/PyTorch/Classification/ConvNets/classify.py:172', '/content/DeepLearningExamples/PyTorch/Classification/ConvNets/classify.py:143', '/usr/local/lib/python3.12/dist-packages/torch/cuda/amp/autocast_mode.py:67', '/usr/local/lib/python3.12/dist-packages/torch/amp/autocast_mode.py:360']}"
0.0,10564,1,10564.0,10564.0,10564,10564,0.0,PushPop,"{'traceMarker': ['/content/DeepLearningExamples/PyTorch/Classification/ConvNets/classify.py:172', '/content/DeepLearningExamples/PyTorch/Classification/ConvNets/classify.py:144', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1776', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1787', '/content/DeepLearningExamples/PyTorch/Classification/ConvNets/image_classification/models/resnet.py:321', '/content/DeepLearningExamples/PyTorch/Classification/ConvNets/image_classification/models/resnet.py:313', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1776', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/module.py:1787', '/usr/local/lib/python3.12/dist-packages/torch/nn/modules/pooling.py:1510', '/usr/local/lib/python3.12/dist-packages/pyprof/nvtx/nvmarker.py:137', '/usr/local/lib/python3.12/dist-packages/torch/nn/functional.py:1393']}"
0.0,9199,5,1839.8,1858.0,1620,1997,138.3,PushPop,"{'mod': 'torch.nn.functional', 'op': 'has_torch_function_variadic', 'args': [{'name': '', 'type': 'tensor', 'shape': (1, 512, 7, 7), 'dtype': 'float16'}, {'name': '', 'type': 'tensor', 'shape': (512,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (512,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (512,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (512,), 'dtype': 'float32'}]}"
0.0,9184,6,1530.7,1353.5,1155,2403,477.6,PushPop,"{'mod': 'torch.nn.functional', 'op': 'has_torch_function_unary', 'args': [{'name': '', 'type': 'tensor', 'shape': (1, 64, 56, 56), 'dtype': 'float16'}]}"
0.0,9118,7,1302.6,1260.0,1092,1739,223.6,PushPop,"{'mod': 'torch.nn.functional', 'op': 'has_torch_function_unary', 'args': [{'name': '', 'type': 'tensor', 'shape': (1, 128, 28, 28), 'dtype': 'float16'}]}"
0.0,8684,5,1736.8,1818.0,1492,1933,196.2,PushPop,"{'mod': 'torch.nn.functional', 'op': 'has_torch_function_variadic', 'args': [{'name': '', 'type': 'tensor', 'shape': (1, 512, 28, 28), 'dtype': 'float16'}, {'name': '', 'type': 'tensor', 'shape': (512,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (512,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (512,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (512,), 'dtype': 'float32'}]}"
0.0,8672,1,8672.0,8672.0,8672,8672,0.0,PushPop,"{'mod': 'torch', 'op': 'get_autocast_dtype', 'args': [{'name': '', 'type': 'str', 'value': 'cuda'}]}"
0.0,7864,4,1966.0,1786.5,1769,2522,371.0,PushPop,"{'mod': 'torch.nn.functional', 'op': 'has_torch_function_variadic', 'args': [{'name': '', 'type': 'tensor', 'shape': (1, 256, 56, 56), 'dtype': 'float16'}, {'name': '', 'type': 'tensor', 'shape': (256,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (256,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (256,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (256,), 'dtype': 'float32'}]}"
0.0,7836,6,1306.0,1308.5,1156,1548,140.0,PushPop,"{'mod': 'torch.nn.functional', 'op': 'has_torch_function_unary', 'args': [{'name': '', 'type': 'tensor', 'shape': (1, 1024, 14, 14), 'dtype': 'float16'}]}"
0.0,7627,4,1906.8,1926.0,1723,2052,162.6,PushPop,"{'mod': 'torch.nn.functional', 'op': 'has_torch_function_variadic', 'args': [{'name': '', 'type': 'tensor', 'shape': (1, 2048, 7, 7), 'dtype': 'float16'}, {'name': '', 'type': 'tensor', 'shape': (2048,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (2048,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (2048,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (2048,), 'dtype': 'float32'}]}"
0.0,7232,1,7232.0,7232.0,7232,7232,0.0,PushPop,"{'mod': 'torch', 'op': 'is_autocast_cache_enabled', 'args': []}"
0.0,6647,4,1661.8,1703.0,1062,2179,586.0,PushPop,"{'mod': 'torch.nn.functional', 'op': 'has_torch_function_unary', 'args': [{'name': '', 'type': 'tensor', 'shape': (1, 2048, 7, 7), 'dtype': 'float16'}]}"
0.0,5972,5,1194.4,1214.0,1106,1311,82.0,PushPop,"{'mod': 'torch.nn.functional', 'op': 'has_torch_function_unary', 'args': [{'name': '', 'type': 'tensor', 'shape': (1, 512, 7, 7), 'dtype': 'float16'}]}"
0.0,5919,2,2959.5,2959.5,2827,3092,187.4,PushPop,"{'mod': 'torch.nn.functional', 'op': 'has_torch_function_unary', 'args': [{'name': '', 'type': 'tensor', 'shape': (1, 64, 112, 112), 'dtype': 'float16'}]}"
0.0,5287,4,1321.8,1332.0,1192,1431,107.1,PushPop,"{'mod': 'torch.nn.functional', 'op': 'has_torch_function_unary', 'args': [{'name': '', 'type': 'tensor', 'shape': (1, 512, 28, 28), 'dtype': 'float16'}]}"
0.0,5001,2,2500.5,2500.5,1446,3555,1491.3,PushPop,"{'mod': 'torch', 'op': 'set_autocast_cache_enabled', 'args': [{'name': '', 'type': 'bool', 'value': True}]}"
0.0,4150,1,4150.0,4150.0,4150,4150,0.0,PushPop,"{'mod': 'torch.nn.functional', 'op': 'has_torch_function_variadic', 'args': [{'name': '', 'type': 'tensor', 'shape': (1, 64, 112, 112), 'dtype': 'float16'}, {'name': '', 'type': 'tensor', 'shape': (64,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (64,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (64,), 'dtype': 'float32'}, {'name': '', 'type': 'tensor', 'shape': (64,), 'dtype': 'float32'}]}"
0.0,3816,3,1272.0,1145.0,1134,1537,229.6,PushPop,"{'mod': 'torch.nn.functional', 'op': 'has_torch_function_unary', 'args': [{'name': '', 'type': 'tensor', 'shape': (1, 256, 56, 56), 'dtype': 'float16'}]}"
